REPORT_DATE,SECUCODE,INDUSTRY_NAME,SECURITY_NAME_ABBR,TOTAL_ASSETS,FIXED_ASSET,MONETARYFUNDS,ACCOUNTS_RECE,INVENTORY,TOTAL_LIABILITIES,ACCOUNTS_PAYABLE,ADVANCE_RECEIVABLES,TOTAL_EQUITY,DEBT_ASSET_RATIO,PARENT_NETPROFIT,DEDUCT_PARENT_NETPROFIT,TOTAL_OPERATE_INCOME,OPERATE_EXPENSE,SALE_EXPENSE,MANAGE_EXPENSE,FINANCE_EXPENSE,TOTAL_OPERATE_COST,OPERATE_PROFIT,TOTAL_PROFIT,CCE_ADD,NETCASH_OPERATE,SALES_SERVICES,PAY_STAFF_CASH,NETCASH_INVEST,RECEIVE_INVEST_INCOME,CONSTRUCT_LONG_ASSET,NETCASH_FINANCE
16019,002260.SZ,家电行业,德奥退,8.37,8415.27,24366.02,9243.76,5084.70,6.77,6709.73,369.40,1.60,80.87,-62460.66,-10121.94,61516.70,58247.96,1439.74,6761.45,455.90,69418.04,-61879.81,-61005.02,-18477.66,-8682.77,64265.61,8522.69,-9654.93,1502.73,1648.71,1.00
16057,002261.SZ,软件开发,拓维信息,48.59,15401.15,95497.54,39954.46,55002.17,12.26,16850.07,0.00,36.32,25.24,8252.99,2556.20,223030.06,152241.05,18373.00,24318.00,446.17,214013.43,12475.54,12162.94,39673.72,16788.90,257696.39,67692.82,-69328.78,212.96,16243.96,92280.02
16024,002262.SZ,化学制药,恩华药业,56.97,106582.02,160759.09,67663.89,60433.48,7.93,24329.04,0.00,49.04,13.93,79777.73,77843.20,393566.42,89733.01,159454.10,14841.30,-1044.90,303559.63,92586.64,91577.56,18001.72,70111.76,416219.83,75052.77,-39252.20,3448.78,20610.74,-12743.39
16018,002263.SZ,塑料制品,大东南,29.62,139204.81,94383.19,9523.84,22688.29,3.13,7509.02,0.00,26.48,10.58,24326.38,23635.22,167368.16,131057.10,889.73,7504.50,-2727.16,142043.02,25599.06,25660.49,22060.80,17958.46,145376.98,9412.20,-1103.73,0.00,1112.75,5206.06
16036,002264.SZ,商业百货,新华都,45.73,19710.30,78925.15,54015.63,79165.20,35.15,42797.66,988.35,10.58,76.86,1700.31,1611.16,503212.82,373054.12,92385.06,23698.80,6213.28,498273.51,4272.94,3013.55,10005.46,24095.06,686933.80,43073.08,-3490.28,0.00,2766.53,-10599.31
16035,002265.SZ,汽车零部件,西仪股份,13.31,61806.36,9638.32,19724.57,17973.37,4.52,17400.49,0.00,8.79,33.95,623.09,-656.85,78447.46,64603.05,1136.84,7917.77,521.66,79050.67,66.14,228.62,-1742.92,8251.46,61323.88,19188.14,-3270.53,0.00,3798.07,-6682.55
16048,002266.SZ,环保行业,浙富控股,207.75,322171.94,286953.56,37952.82,682531.85,108.78,154354.60,808.27,98.97,52.36,231183.90,184225.27,1413500.82,1089791.49,3653.62,43413.80,22199.77,1235763.32,251347.67,249706.09,51103.53,-5104.71,1547557.91,64373.65,41182.18,2679.67,105147.68,17205.56
16069,002267.SZ,燃气,陕天然气,129.93,822535.82,115055.21,39365.83,21685.60,63.56,177652.40,0.00,66.37,48.92,42125.70,39629.10,756263.33,678018.19,3696.97,14739.79,10249.10,712443.22,51420.93,51463.43,-3705.13,77140.63,842468.31,57144.04,-17436.87,2133.84,50553.20,-63408.89
16057,002268.SZ,软件开发,卫士通,70.66,30656.97,265817.97,79361.02,96847.56,20.19,100658.55,0.00,50.47,28.57,23804.81,16988.97,278896.80,173132.66,33331.53,16846.98,-1135.11,251669.87,23713.62,24300.57,68193.42,68086.63,406011.70,62784.28,-6111.42,1137.00,9175.93,6218.21
16010,002269.SZ,纺织服装,美邦服饰,51.03,82592.65,33104.08,67383.69,113426.14,43.92,73396.83,4184.62,7.12,86.05,-46846.58,-78136.75,263867.87,175326.28,111228.76,14017.38,9753.77,318794.29,-45802.52,-46953.84,-1977.84,28066.29,319551.89,52810.69,38312.23,0.00,6780.82,-68357.85
16020,002270.SZ,电网设备,华明装备,40.97,81576.60,76177.40,48895.69,38663.45,12.47,14028.61,0.00,28.50,30.44,41694.39,18000.82,153238.04,79029.20,19646.28,12318.71,6671.77,126430.30,51220.18,51750.05,24424.40,28170.14,157473.14,22814.83,66710.59,609.33,10830.83,-69153.90
16030,002271.SZ,装修建材,东方雨虹,497.33,560958.98,1644631.25,876396.32,142054.97,230.50,361778.70,0.00,266.84,46.35,420469.95,386742.72,3193420.10,2218443.18,221773.78,164455.48,23184.41,2705037.89,509823.88,510016.37,928666.85,411467.53,3555886.45,271391.86,-565066.49,1751.86,450200.84,1079920.93
16059,002272.SZ,工程机械,川润股份,30.03,39821.03,32290.82,75391.99,39889.32,15.14,36292.00,0.00,14.89,50.43,5124.00,2505.48,153141.62,117152.37,6657.19,13054.43,3375.07,147839.82,5354.51,6019.12,8797.85,-17097.24,92347.57,21289.42,12332.55,301.66,3278.04,13675.52
16079,002273.SZ,光学光电子,水晶光电,98.35,305810.43,320311.33,81333.08,55000.79,14.38,83429.13,0.00,83.97,14.62,44217.92,36858.39,380938.21,290255.29,4781.30,23474.76,-2571.82,343807.66,49868.49,49656.43,47452.11,70894.44,367884.53,79321.25,-210356.85,2319.04,90369.97,186610.79
16051,002274.SZ,化肥行业,华昌化工,81.27,347855.36,32559.05,18403.52,78208.04,37.59,52677.49,0.00,43.68,46.26,163340.10,158220.76,941332.78,684187.98,12031.31,21939.54,5326.24,734561.26,216973.62,214694.89,-5031.89,179588.51,682133.37,48131.83,-28334.75,3718.04,19860.79,-157024.84
16081,002275.SZ,中药,桂林三金,40.96,111106.72,147767.37,4752.04,28415.50,12.56,15977.52,0.00,28.40,30.67,34371.89,26046.77,174122.46,44709.72,56495.31,15632.66,-2085.60,138277.57,42903.51,42905.76,-5933.07,41024.15,190689.58,35743.85,-14697.17,932.89,14409.12,-31988.92
16020,002276.SZ,电网设备,万马股份,114.21,136240.33,255282.81,345337.55,99578.01,68.66,130765.09,10.27,45.55,60.12,27120.66,23862.61,1276747.73,1111700.39,54281.52,32145.81,7514.11,1256168.25,29146.70,28828.86,43800.52,90899.41,1063981.40,56587.01,-35231.05,517.12,37287.33,-11463.87
16036,002277.SZ,商业百货,友阿股份,155.63,342418.08,47885.61,11734.78,306437.25,86.43,93523.43,1972.23,69.20,55.53,13072.08,11331.29,258451.66,135978.87,47118.70,55404.05,32227.37,280146.14,11640.21,10860.82,-63984.46,56782.68,700611.06,34361.05,-14532.32,7907.41,15693.51,-105860.47
16061,002278.SZ,专用设备,神开股份,17.71,27851.12,22112.70,49458.98,33797.78,5.93,34785.59,0.00,11.79,33.46,4298.03,2229.50,77542.88,50837.93,5096.89,8864.37,542.44,72058.53,5723.69,5794.49,9834.24,5531.68,56801.80,15849.11,9701.69,328.08,3711.81,-5282.26
16057,002279.SZ,软件开发,久其软件,26.30,18942.59,69151.76,43715.67,9542.53,16.51,17016.04,265.58,9.79,62.79,-13171.60,-14157.12,270860.56,186066.77,7736.23,41412.87,3739.22,265968.18,-13410.04,-13374.35,3670.84,20211.88,276842.24,59035.51,-12500.00,762.91,2652.23,-3755.25
16057,002280.SZ,软件开发,联络互动,107.50,48406.99,121832.91,81920.87,156279.79,86.40,175429.49,255.46,21.11,80.37,-39550.99,-38911.33,1654870.11,1409321.43,140231.40,62640.78,24185.59,1648596.77,-25008.48,-34370.91,-3186.66,-9233.63,1797394.87,89407.46,22301.31,564.13,12871.82,-14376.28
16015,002281.SZ,通信设备,光迅科技,94.78,120172.79,285290.29,159939.42,220075.34,39.49,126185.00,0.00,55.29,41.66,56726.66,46992.95,648630.16,491677.31,15169.31,13444.70,-4355.17,584876.34,62038.37,62003.09,37552.83,67315.58,696447.29,75937.21,-68633.63,0.00,34674.10,39907.77
16043,002282.SZ,通用设备,博深股份,38.79,64048.46,38939.50,34028.43,49819.89,4.76,16244.87,358.82,34.04,12.26,22635.06,10507.05,158342.49,115381.80,5734.97,9365.20,-152.50,138158.11,28130.08,27818.06,21345.50,13645.39,133496.47,21405.31,-12103.90,476.86,5251.75,20116.91
16035,002283.SZ,汽车零部件,天润工业,88.76,296162.48,71011.14,101224.08,153083.27,33.21,70727.19,0.00,55.55,37.42,54128.21,51283.93,472067.85,358178.44,5582.64,16890.41,2182.75,414297.79,61677.07,60658.03,-2483.58,105679.11,469704.50,52434.51,-86314.19,559.03,62953.22,-21877.75
16035,002284.SZ,汽车零部件,亚太股份,58.69,160234.40,156555.92,60628.98,64764.09,31.52,95936.86,344.30,27.17,53.70,4390.39,-1726.54,363060.52,314101.52,6105.34,17793.61,1506.96,358259.05,4975.46,5105.29,15018.28,46971.99,382762.56,30062.89,-17014.27,1344.98,13490.83,-14881.66
16086,002285.SZ,房地产服务,世联行,89.60,8798.69,186627.70,141048.46,8127.14,51.84,52298.66,2314.28,37.76,57.85,-112902.29,-138120.15,608250.79,516596.73,0.00,40480.39,14377.93,581015.96,-112983.69,-114626.67,-9894.57,105106.95,621288.70,232370.63,30328.23,507.94,3043.19,-145326.16
16012,002286.SZ,食品饮料,保龄宝,30.29,122266.17,58544.05,28429.35,28509.30,12.16,25237.59,0.00,18.13,40.14,20157.94,16436.97,276497.70,239478.89,3390.91,8825.92,1715.93,256306.73,23593.03,23673.75,16183.94,20626.77,289320.63,13005.14,-17550.88,1625.61,9284.63,13437.04
16081,002287.SZ,中药,奇正藏药,55.68,59844.21,66663.37,3047.74,11850.41,23.47,8032.75,0.00,32.20,42.16,71587.62,34493.22,177048.60,26534.25,84270.85,14771.08,1947.63,137482.50,79020.63,78791.41,-116399.44,103491.75,244524.71,36386.39,-215540.31,1498.48,12557.21,-4275.91
16022,002288.SZ,电子元件,超华科技,36.65,92670.94,5459.10,47534.90,87759.09,20.08,39483.38,0.00,16.58,54.77,7188.59,10029.67,247237.83,202428.48,3227.00,6979.09,8420.66,235184.64,11124.54,6604.89,-1179.30,8666.83,219156.30,16702.54,-5674.71,0.00,5674.71,-4154.34
16079,002289.SZ,光学光电子,宇顺电子,3.60,9478.34,6735.79,4925.06,4014.09,0.88,3416.94,26.14,2.72,24.36,-2600.67,-2663.29,18385.97,15813.12,508.11,3065.08,2.36,20011.52,-2235.12,-2338.92,-11544.18,-3298.34,14041.29,4314.73,-7506.47,0.00,118.35,-739.37
16019,002290.SZ,家电行业,禾盛新材,16.35,13487.91,27312.77,32595.47,42819.48,11.07,28659.32,0.00,5.28,67.70,8197.60,7456.87,226883.30,199846.98,704.73,4297.57,3868.70,216919.03,10324.77,10036.38,1047.59,11086.69,130766.14,7787.30,-3371.34,0.00,2176.14,-7066.42
16010,002291.SZ,纺织服装,星期六,70.62,8902.79,224594.54,108280.44,79993.62,14.65,23489.39,0.00,55.96,20.75,-69999.49,-72027.73,281119.19,235699.47,24302.44,26592.93,8718.91,302974.76,-68963.84,-69922.83,200904.72,22326.18,327659.07,27953.14,-32254.48,175.77,22092.70,210834.28
16039,002292.SZ,文化传媒,奥飞娱乐,57.37,26906.36,91657.06,31401.51,76703.74,24.67,49414.13,1249.81,32.70,43.01,-41706.56,-49124.57,264431.68,195003.91,41329.93,39809.09,7457.80,304322.83,-47197.56,-45830.90,34878.34,-4113.38,287685.58,70974.97,15790.20,159.05,9070.53,23966.40
16010,002293.SZ,纺织服装,罗莱生活,62.66,98233.06,113263.37,47529.29,131344.21,21.78,55276.85,0.00,40.88,34.76,71321.46,67853.29,576000.67,316827.25,112963.75,39699.68,-3919.19,481632.77,84288.23,85379.92,-56473.27,72793.22,637318.21,80746.55,-33471.09,3537.95,14857.93,-95242.63
16024,002294.SZ,化学制药,信立泰,92.44,152743.94,323587.08,39557.37,42045.45,11.98,18767.21,0.00,80.46,12.96,53372.66,28330.98,305839.20,79327.95,103586.64,30414.63,-3099.58,250464.35,58619.50,59984.16,235688.36,118497.85,328007.07,74066.15,-36964.79,1773.06,48250.08,154832.77
16032,002295.SZ,有色金属,精艺股份,26.09,15366.84,53585.65,103518.44,30971.34,13.32,7465.91,0.00,12.77,51.05,5865.61,4525.62,671553.58,654109.89,727.50,3194.04,4059.69,665447.57,7291.23,7357.11,1872.93,3914.28,642012.86,6059.87,-2964.00,357.97,4927.92,916.32
16015,002296.SZ,通信设备,辉煌科技,22.84,39258.52,19707.63,46326.71,38808.94,6.35,19221.25,0.00,16.49,27.81,12012.68,11688.23,73716.81,38587.24,2992.52,6657.76,-500.77,57996.25,13932.28,13359.58,-20052.98,26056.19,95472.57,11370.90,-29599.61,362.03,6724.53,-16509.57
16034,002297.SZ,航天航空,博云新材,26.14,60982.80,55016.55,11365.10,40080.96,5.36,11317.99,59.26,20.78,20.51,1890.26,-1103.99,47853.67,32197.84,2491.57,5518.44,545.42,45538.50,2728.06,2657.30,16163.29,7344.41,33927.09,10183.38,-28162.95,0.00,17809.76,37076.82
16057,002298.SZ,软件开发,中电兴发,80.02,42945.38,61230.95,164611.66,57159.83,27.75,112409.13,568.03,52.26,34.68,20565.08,19030.42,277061.16,171871.59,36620.04,20214.71,4155.87,249259.85,23290.48,23286.82,-2889.06,-2253.14,200900.75,45085.72,-17852.48,860.28,21826.44,17218.95
16009,002299.SZ,农牧饲渔,圣农发展,170.44,1028952.85,49484.25,84720.94,252518.67,71.20,182853.99,0.00,99.23,41.78,44823.70,36427.15,1447819.65,1321734.09,30568.48,24605.96,13816.40,1401434.15,52470.34,51154.33,17753.46,184256.34,1483758.46,164225.30,-178157.74,750.70,175153.82,11879.56
16020,002300.SZ,电网设备,太阳电缆,43.77,112238.31,54197.48,148541.27,60571.63,25.13,13954.74,0.00,18.64,57.41,15854.78,13410.63,1122474.68,1071898.10,9420.59,8375.88,6287.86,1101105.67,24062.06,24005.12,-5417.12,20345.99,1218191.35,18635.27,-14527.34,284.59,15508.31,-11235.12
16013,002301.SZ,家用轻工,齐心集团,88.29,47266.31,281907.58,393988.61,30636.47,59.56,362196.88,0.00,28.73,67.46,-56226.18,-56489.71,823634.49,731300.86,45394.92,20398.47,2247.39,811314.37,-57791.86,-58337.34,-22497.53,21227.64,1313171.06,41439.42,-3214.68,15.55,6756.47,-37218.12
16004,002302.SZ,水泥建材,西部建设,300.20,196806.92,533879.02,1790583.83,35847.09,185.61,1383623.05,0.00,114.58,61.83,84476.02,75129.74,2692636.24,2411577.69,22349.42,48408.04,5709.47,2564129.48,115297.18,118690.13,22425.43,40380.72,1626855.34,151935.72,-20701.03,0.00,20406.08,2944.20
16053,002303.SZ,包装材料,美盈森,73.27,167449.02,102351.39,117488.03,71774.61,24.53,59727.31,56.01,48.74,33.48,9890.74,8365.32,360517.02,278004.45,25099.19,26591.22,1693.75,349626.28,11269.94,11329.65,-25390.58,27766.28,367077.70,51196.89,-38448.53,91.57,34973.09,-14100.63
16031,002304.SZ,酿酒行业,洋河股份,677.99,627646.63,2095583.10,124.80,1680309.34,253.17,144417.53,0.00,424.81,37.34,750768.28,737275.83,2535017.82,625539.76,354436.49,183008.01,-39914.55,1563713.73,998892.92,994642.75,1360381.72,1531816.55,3680967.08,263914.17,183666.43,89766.48,42352.43,-354781.78
16017,002305.SZ,房地产开发,南国置业,356.16,50076.32,489487.22,15911.65,1846669.12,309.41,173593.00,6647.08,46.75,86.87,-111526.29,-112627.69,327325.77,377984.04,14382.73,9647.88,39329.01,447637.87,-119265.47,-118760.74,153496.55,219731.54,650365.98,22936.52,78227.75,0.00,3933.80,-144462.73
16038,002306.SZ,旅游酒店,中科云网,1.85,282.79,3828.55,586.57,23.59,0.96,1714.36,0.00,0.89,51.81,474.70,-13.98,31717.21,20926.07,5787.52,4144.25,-19.13,31302.59,1136.37,1066.05,-8068.48,-3916.18,39679.95,6375.32,-3967.12,41.93,72.18,-185.18
16005,002307.SZ,工程建设,北新路桥,456.93,59043.11,364814.71,205789.29,180855.44,403.65,487374.93,412.47,53.27,88.34,5678.01,-4785.09,1232048.99,1085710.40,6363.95,47772.16,61069.42,1214847.23,19796.23,20137.54,-56015.17,-20961.18,753227.78,62264.85,-408689.87,26.16,430579.70,373735.13
16055,002308.SZ,计算机设备,威创股份,23.46,1050.97,163711.16,14710.38,10711.15,4.22,6561.73,0.91,19.24,17.99,-39581.89,-41690.69,68864.33,37469.50,10623.09,10155.66,-1395.48,64220.58,-39075.86,-38993.39,22964.11,9431.07,71403.78,25998.82,16438.69,2124.58,83.60,-2870.70
16072,002309.SZ,光伏设备,中利集团,137.23,298171.03,221904.44,263714.17,151619.06,119.61,287158.70,0.00,17.62,87.16,-386640.28,-251005.85,1055838.67,984308.54,17874.99,56341.74,40805.41,1146791.97,-248723.13,-385384.44,-79483.26,109407.94,1016192.05,72814.53,-89124.19,1983.16,113245.47,-85802.74
16048,002310.SZ,环保行业,东方园林,452.47,127766.10,134192.21,698749.08,46470.29,330.71,1284100.44,0.00,121.76,73.09,-115837.38,-116132.07,1048662.76,951050.64,3379.56,60175.21,85065.30,1128550.61,-128992.20,-130520.34,-25214.20,75454.38,1192480.72,65550.51,-113258.63,857.72,87136.12,12590.04
16009,002311.SZ,农牧饲渔,海大集团,356.49,1127196.46,173965.51,129332.88,892290.37,197.15,405170.43,6.99,159.33,55.30,159604.62,151941.27,8599855.97,7869877.76,180824.93,222852.18,40288.87,8389454.70,246789.72,246177.02,-32977.81,313794.83,8715630.88,424737.14,-422321.43,36277.58,465925.78,77866.61
16051,002312.SZ,化肥行业,川发龙蟒,94.94,297814.82,87899.12,22545.47,107374.47,26.30,68759.66,0.00,68.63,27.70,101605.82,67313.83,664476.43,528221.53,7065.16,33855.56,2278.68,583435.26,120622.62,129699.38,54564.70,20633.40,557908.75,40609.77,-85803.35,325.63,40077.24,119815.88
16015,002313.SZ,通信设备,*ST日海,76.93,26993.90,76505.49,179705.19,148349.22,50.47,214502.89,0.00,26.46,65.61,2229.44,-2801.18,468287.34,387536.90,14660.66,19552.78,9887.41,458990.02,449.51,865.14,20993.81,44000.15,452862.32,63029.48,-39921.06,8.11,41874.74,17509.07
16017,002314.SZ,房地产开发,南山控股,712.46,435799.45,991992.67,80492.00,2247031.18,536.50,401628.30,788.80,175.96,75.30,97596.72,53296.95,1118020.15,883791.68,30074.39,85660.20,54568.59,1084947.67,111008.44,118190.89,183915.08,301209.78,1880072.87,95927.89,-1029572.82,9365.30,423816.87,912429.83
16014,002315.SZ,互联网服务,焦点科技,34.03,50010.27,154557.86,3488.97,2192.55,12.90,14934.01,32.94,21.13,37.92,24502.59,20297.55,147484.71,35925.40,59599.85,12357.88,-1342.64,125301.37,27458.55,27421.03,-7704.14,51635.30,163953.66,58733.91,-43028.83,952.78,8553.51,-16009.11
16014,002316.SZ,互联网服务,*ST亚联,20.82,10767.27,28546.63,28832.04,14345.27,20.41,77183.55,0.00,0.41,98.03,-27388.70,-36349.21,193324.30,152305.62,12818.48,21833.22,5784.96,200744.11,-26682.47,-27014.55,-1296.80,-11479.78,210942.05,22727.28,-6246.18,0.00,6364.73,16430.60
16081,002317.SZ,中药,众生药业,49.02,53858.31,101636.78,49296.01,45219.88,13.64,10669.58,0.00,35.38,27.82,27763.11,29962.08,242909.55,80655.75,94073.61,14566.98,4835.77,210210.32,31266.13,30947.81,-30724.82,62276.63,267398.26,21125.02,-68482.80,721.87,21376.27,-24435.61
16033,002318.SZ,钢铁行业,久立特材,78.29,214651.75,127333.49,83522.97,149015.71,25.68,51444.57,0.00,52.61,32.80,79407.69,73212.67,597383.36,448474.53,22036.84,17664.63,489.64,517737.60,90540.66,90513.44,-1871.88,75884.20,623512.18,46858.57,-46101.59,7002.90,73818.11,-31016.24
16041,002319.SZ,化学制品,乐通股份,6.56,32676.69,1259.79,13665.29,5703.74,5.50,7839.82,26.05,1.06,83.82,-3714.70,-3944.65,38774.14,31710.76,1003.91,6036.96,1591.14,41761.73,-3175.13,-3178.52,-1482.51,1600.56,33446.01,4478.91,-633.84,1.51,635.45,-2448.70
16016,002320.SZ,航运港口,海峡股份,69.95,471582.91,68453.90,1049.72,3162.64,7.74,17827.24,157.78,62.21,11.06,26588.36,23989.97,139910.39,83034.82,1823.46,17216.59,-1623.17,103957.85,32848.41,33739.40,-118050.52,56901.76,155014.94,51032.28,-153018.91,0.00,164426.23,-21933.37
16009,002321.SZ,农牧饲渔,*ST华英,43.46,139437.59,91981.95,42976.55,42017.15,28.74,34505.63,1005.93,14.72,66.12,-253805.18,-104964.49,319245.78,313279.88,4040.46,46566.11,36062.06,402719.65,-218110.82,-253268.47,7931.73,-28435.43,312473.43,18851.26,-834.06,0.00,950.28,37366.27
16057,002322.SZ,软件开发,理工能科,33.49,42198.69,47567.21,36892.36,19625.59,4.26,15909.00,0.00,29.23,12.72,7105.02,5088.15,111209.16,44311.11,12814.36,11502.70,-250.42,85184.94,11457.16,11145.04,9209.71,33314.66,118166.76,31342.67,14567.79,3736.76,4080.64,-38675.58
16030,002323.SZ,装修建材,*ST雅博,9.99,893.50,72335.86,4612.89,0.00,3.62,5481.45,0.00,6.37,36.21,-98463.91,-13706.27,12522.31,8168.49,1570.27,7922.55,572.25,19033.23,-98564.01,-98624.52,72140.80,-10240.06,12505.16,3430.00,10329.67,0.00,364.47,72051.28
16018,002324.SZ,塑料制品,普利特,46.17,74967.11,38683.85,155054.74,83993.83,20.00,39350.63,0.00,26.17,43.31,2374.82,-3939.43,487077.50,434288.52,4355.30,12881.54,3638.40,482011.38,3440.88,3492.98,8974.11,-13648.47,515568.88,26826.65,7780.29,189.61,7742.34,15093.00
16045,002325.SZ,装修装饰,洪涛股份,91.27,103098.32,55419.38,281189.24,1347.12,63.30,151266.15,0.00,27.97,69.35,-22002.79,-32918.70,259061.34,228648.77,2988.78,19127.05,16904.31,276793.37,-23639.04,-22563.04,-2931.12,5386.56,284512.41,18048.10,6926.10,50.00,4217.23,-15243.14
16041,002326.SZ,化学制品,永太科技,97.24,257514.25,66604.49,67021.13,120228.68,59.90,114720.93,0.00,37.35,61.60,28028.57,43172.70,446873.94,293410.78,8958.30,53441.22,14507.20,386724.53,44867.00,43936.75,8197.65,57600.34,296653.94,37732.07,-65692.51,3458.26,78677.62,16701.19
16010,002327.SZ,纺织服装,富安娜,47.13,109661.72,42241.30,19659.88,81218.15,10.13,30503.23,145.03,37.00,21.49,54586.67,51609.15,317928.28,152158.70,73410.18,15294.12,939.43,252715.13,64158.64,67810.97,-1161.45,77494.19,404981.75,47900.26,-12666.54,21.19,7921.58,-65989.10
16035,002328.SZ,汽车零部件,新朋股份,54.52,103866.07,91192.47,56295.10,97061.20,20.66,115398.53,24.27,33.86,37.89,39942.87,9175.32,472163.20,431386.25,402.19,16118.00,-1154.22,455191.26,56841.72,56668.59,-21910.26,19263.58,296709.26,18488.23,-29410.63,492.88,12567.20,-11296.59
16012,002329.SZ,食品饮料,皇氏集团,54.23,108536.27,70770.77,42599.93,38607.13,35.76,29424.47,0.00,18.47,65.94,-47187.17,-52016.23,256869.07,203968.43,27146.11,16318.24,11523.35,267515.91,-46603.25,-46518.64,-46463.38,26622.95,291866.49,26648.50,-45411.29,80.96,59129.99,-27675.01
16012,002330.SZ,食品饮料,得利斯,22.72,73359.27,26109.91,12222.77,26579.10,8.67,17502.69,0.00,14.05,38.16,4374.35,3766.40,313003.15,288663.70,9006.30,5930.12,1516.01,307091.68,5140.06,4914.40,-3766.08,999.95,413667.15,14505.97,-5698.78,72.26,14445.19,915.85
16014,002331.SZ,互联网服务,皖通科技,27.86,23110.30,74867.52,63459.36,47066.62,8.42,51489.45,0.06,19.43,30.24,-9037.97,-10573.68,100726.36,76798.88,6123.05,12293.42,-644.22,102880.64,-8877.54,-8945.66,-8577.54,-7896.86,121708.98,26300.77,133.41,852.44,795.57,-814.08
16024,002332.SZ,化学制药,仙琚制药,67.23,161617.62,126696.60,56541.67,88846.38,17.78,31060.28,0.00,49.45,26.45,61594.28,58119.41,433715.10,181171.38,127978.96,28017.87,6.57,365385.49,75467.33,72588.57,-6363.60,67615.18,399056.36,63445.84,-22294.15,624.41,26684.12,-48413.37
16030,002333.SZ,装修建材,罗普斯金,22.68,60397.97,22828.58,43647.88,22053.07,4.66,19021.57,0.00,18.02,20.53,3365.05,1941.50,144302.36,125496.46,2704.81,5097.58,-106.26,138278.42,5560.84,5187.22,-19887.38,-22590.49,135105.45,15020.66,-35429.83,1269.51,22407.00,38132.95
16061,002334.SZ,专用设备,英威腾,34.73,46035.65,66851.85,69780.83,71431.19,16.10,52417.41,3.00,18.63,46.35,18230.79,13389.57,300877.51,202483.01,29051.09,23980.03,1374.28,291526.75,16543.07,17616.58,2969.47,14329.36,204975.11,60913.64,-17525.84,28.00,15643.32,6539.62
16075,002335.SZ,电源设备,科华数据,95.71,280454.94,52805.92,205808.25,46964.83,58.52,124868.57,0.00,37.19,61.14,43869.19,32284.28,486570.63,344456.89,41736.79,20024.56,13382.51,448702.46,48222.71,48463.91,-28385.98,81761.48,462064.05,66685.70,-72187.44,4378.93,57032.80,-37747.58
